Date,Close,Avg30,Avg200
2003-07-29,81.800,83.958,82.376
2003-07-30,80.960,83.847,82.163
2003-07-31,81.250,83.732,81.962
2003-08-01,81.270,83.623,81.763
2003-08-04,81.130,83.496,81.844
2003-08-05,79.850,83.385,81.883
2003-08-06,79.750,83.256,81.910
2003-08-07,80.690,83.196,81.936
2003-08-08,80.880,83.080,81.968
2003-08-11,81.020,83.000,82.000
2003-08-12,81.510,82.967,82.047
2003-08-13,81.200,82.888,82.080
2003-08-14,81.560,82.782,82.105
2003-08-15,81.790,82.710,82.130
2003-08-18,83.520,82.624,82.155
2003-08-19,82.850,82.511,82.174
2003-08-20,83.050,82.430,82.187
2003-08-21,82.850,82.391,82.189
2003-08-22,82.970,82.327,82.196
2003-08-25,81.960,82.211,82.198
2003-08-26,82.500,82.080,82.215
2003-08-27,82.000,81.922,82.237
2003-08-28,81.900,81.874,82.261
2003-08-29,82.010,81.817,82.275
2003-09-02,85.760,81.926,82.307
2003-09-03,86.330,82.075,82.335
2003-09-04,87.910,82.262,82.374
2003-09-05,86.950,82.444,82.413
2003-09-08,89.100,82.629,82.467
2003-09-09,89.420,82.858,82.506
2003-09-10,87.840,83.059,82.521
2003-09-11,87.920,83.291,82.538
2003-09-12,88.700,83.540,82.551
2003-09-15,88.490,83.780,82.568
2003-09-16,90.290,84.086,82.581
2003-09-17,90.630,84.445,82.599
2003-09-18,92.000,84.853,82.623
2003-09-19,93.280,85.273,82.663
2003-09-22,91.390,85.623,82.702
2003-09-23,91.340,85.967,82.743
2003-09-24,89.400,86.230,82.778
2003-09-25,89.410,86.504,82.828
2003-09-26,89.050,86.754,82.869
2003-09-29,89.450,87.009,82.909
2003-09-30,88.330,87.169,82.950
2003-10-01,90.350,87.419,83.001
2003-10-02,90.080,87.654,83.044
2003-10-03,90.640,87.913,83.095
2003-10-06,91.180,88.187,83.156
2003-10-07,91.700,88.512,83.221
2003-10-08,92.660,88.850,83.285
2003-10-09,92.450,89.199,83.346
2003-10-10,92.670,89.558,83.411
2003-10-13,93.200,89.931,83.484
2003-10-14,92.720,90.163,83.561
2003-10-15,92.740,90.376,83.643
2003-10-16,89.280,90.422,83.702
2003-10-17,89.230,90.498,83.746
2003-10-20,89.000,90.495,83.782
2003-10-21,88.930,90.478,83.809
2003-10-22,88.460,90.499,83.821
2003-10-23,88.150,90.507,83.841
2003-10-24,88.420,90.497,83.848
2003-10-27,88.520,90.498,83.852
2003-10-28,89.900,90.485,83.864
2003-10-29,89.340,90.442,83.868
2003-10-30,89.120,90.346,83.876
2003-10-31,89.480,90.220,83.893
2003-11-03,89.680,90.163,83.935
2003-11-04,89.140,90.089,83.978
2003-11-05,88.490,90.059,84.022
2003-11-06,89.340,90.057,84.063
2003-11-07,88.260,90.030,84.110
2003-11-10,89.950,90.047,84.167
2003-11-11,89.360,90.081,84.214
2003-11-12,90.690,90.093,84.265
2003-11-13,91.090,90.126,84.329
2003-11-14,90.250,90.113,84.390
2003-11-17,89.800,90.067,84.448
2003-11-18,88.950,89.976,84.507
2003-11-19,89.400,89.867,84.568
2003-11-20,88.390,89.732,84.622
2003-11-21,88.630,89.597,84.680
2003-11-24,89.660,89.479,84.738
2003-11-25,89.430,89.369,84.799
2003-11-26,89.910,89.275,84.866
2003-11-28,90.540,89.317,84.939
2003-12-01,91.010,89.376,85.007
2003-12-02,90.750,89.435,85.064
2003-12-03,90.300,89.480,85.118
2003-12-04,91.420,89.579,85.179
2003-12-05,90.640,89.662,85.233
2003-12-08,91.200,89.755,85.296
2003-12-09,90.630,89.825,85.354
2003-12-10,91.730,89.886,85.425
2003-12-11,92.400,89.988,85.501
2003-12-12,92.710,90.108,85.575
2003-12-15,92.110,90.195,85.649
2003-12-16,93.980,90.339,85.735
2003-12-17,93.400,90.481,85.813
2003-12-18,92.730,90.622,85.892
2003-12-19,93.140,90.749,85.968
2003-12-22,93.390,90.920,86.056
2003-12-23,92.790,91.014,86.144
2003-12-24,92.270,91.111,86.229
2003-12-26,92.900,91.185,86.301
2003-12-29,93.520,91.266,86.374
2003-12-30,92.630,91.345,86.425
2003-12-31,92.680,91.441,86.476
2004-01-02,91.550,91.528,86.524
2004-01-05,93.050,91.650,86.578
2004-01-06,93.060,91.805,86.619
2004-01-07,92.780,91.944,86.671
2004-01-08,93.040,92.056,86.719
2004-01-09,91.210,92.116,86.768
2004-01-12,91.550,92.170,86.818
2004-01-13,89.700,92.142,86.862
2004-01-14,90.310,92.119,86.922
2004-01-15,94.020,92.228,86.998
2004-01-16,95.320,92.395,87.067
2004-01-20,97.100,92.585,87.143
2004-01-21,97.700,92.820,87.228
2004-01-22,97.510,93.030,87.313
2004-01-23,97.900,93.273,87.402
2004-01-26,99.850,93.543,87.508
2004-01-27,98.800,93.757,87.607
2004-01-28,97.380,93.912,87.700
2004-01-29,98.010,94.109,87.790
2004-01-30,99.230,94.284,87.872
2004-02-02,99.390,94.484,87.955
2004-02-03,100.000,94.726,88.033
2004-02-04,100.190,94.961,88.117
2004-02-05,98.860,95.143,88.184
2004-02-06,98.940,95.348,88.249
2004-02-09,98.950,95.571,88.318
2004-02-10,99.610,95.795,88.397
2004-02-11,99.960,96.009,88.471
2004-02-12,99.300,96.232,88.539
2004-02-13,99.710,96.466,88.613
2004-02-17,99.370,96.727,88.681
2004-02-18,98.420,96.906,88.735
2004-02-19,97.800,97.064,88.791
2004-02-20,97.310,97.215,88.840
2004-02-23,95.960,97.312,88.887
2004-02-24,96.790,97.498,88.940
2004-02-25,96.540,97.664,88.985
2004-02-26,96.790,97.901,89.024
2004-02-27,96.500,98.107,89.057
2004-03-01,97.040,98.208,89.099
2004-03-02,96.820,98.258,89.133
2004-03-03,96.840,98.249,89.173
2004-03-04,96.390,98.205,89.222
2004-03-05,96.450,98.170,89.276
2004-03-08,94.590,98.060,89.318
2004-03-09,94.530,97.882,89.360
2004-03-10,93.060,97.691,89.399
2004-03-11,91.210,97.485,89.417
2004-03-12,93.300,97.328,89.445
2004-03-15,91.820,97.081,89.467
2004-03-16,92.450,96.850,89.490
2004-03-17,93.390,96.630,89.520
2004-03-18,92.850,96.385,89.565
2004-03-19,91.620,96.144,89.602
2004-03-22,91.020,95.880,89.647
2004-03-23,91.320,95.625,89.704
2004-03-24,91.770,95.364,89.753
2004-03-25,92.390,95.112,89.806
2004-03-26,92.770,94.894,89.850
2004-03-29,92.680,94.660,89.894
2004-03-30,92.320,94.425,89.942
2004-03-31,91.840,94.205,89.978
2004-04-01,92.370,94.024,90.019
2004-04-02,94.200,93.921,90.066
2004-04-05,94.180,93.861,90.114
2004-04-06,93.700,93.758,90.158
2004-04-07,93.080,93.643,90.208
2004-04-08,93.120,93.521,90.255
2004-04-12,93.740,93.429,90.311
2004-04-13,93.040,93.295,90.355
2004-04-14,93.700,93.191,90.406
2004-04-15,93.450,93.078,90.461
2004-04-16,92.280,92.941,90.504
2004-04-19,91.940,92.791,90.540
2004-04-20,90.650,92.660,90.574
2004-04-21,91.260,92.551,90.600
2004-04-22,90.740,92.473,90.622
2004-04-23,91.280,92.476,90.651
2004-04-26,90.430,92.380,90.683
2004-04-27,91.110,92.356,90.714
2004-04-28,90.410,92.288,90.739
2004-04-29,89.080,92.145,90.752
2004-04-30,88.170,91.989,90.760
2004-05-03,88.020,91.869,90.783
2004-05-04,89.000,91.801,90.809
2004-05-05,88.960,91.723,90.842
2004-05-06,88.360,91.609,90.874
2004-05-07,88.190,91.469,90.904
2004-05-10,86.880,91.273,90.931
2004-05-11,87.130,91.088,90.949
2004-05-12,86.810,90.904,90.970
2004-05-13,87.190,90.749,90.997
2004-05-14,86.410,90.550,91.024
2004-05-17,85.530,90.261,91.045
2004-05-18,86.060,89.991,91.069
2004-05-19,87.050,89.769,91.099
2004-05-20,87.420,89.580,91.137
2004-05-21,87.130,89.381,91.174
2004-05-24,87.100,89.159,91.206
2004-05-25,88.700,89.015,91.245
2004-05-26,88.350,88.836,91.282
2004-05-27,88.590,88.674,91.317
2004-05-28,88.590,88.551,91.354
2004-06-01,88.120,88.424,91.387
2004-06-02,87.980,88.335,91.418
2004-06-03,87.350,88.205,91.437
2004-06-04,87.560,88.099,91.460
2004-06-07,88.640,88.011,91.488
2004-06-08,90.040,87.998,91.524
2004-06-09,90.090,87.964,91.560
2004-06-10,90.460,87.965,91.602
2004-06-14,90.070,87.998,91.640
2004-06-15,90.540,88.077,91.683
2004-06-16,90.380,88.156,91.725
2004-06-17,90.440,88.204,91.767
2004-06-18,90.060,88.241,91.789
2004-06-21,89.490,88.278,91.805
2004-06-22,90.020,88.339,91.815
2004-06-23,90.790,88.470,91.835
2004-06-24,89.990,88.565,91.839
2004-06-25,89.550,88.656,91.840
2004-06-28,88.710,88.707,91.844
2004-06-29,88.290,88.770,91.846
2004-06-30,88.150,88.857,91.843
2004-07-01,87.500,88.905,91.838
2004-07-02,87.040,88.905,91.822
2004-07-06,85.700,88.847,91.797
2004-07-07,85.350,88.788,91.764
2004-07-08,83.650,88.673,91.716
2004-07-09,83.890,88.513,91.678
2004-07-12,84.100,88.371,91.642
2004-07-13,85.250,88.260,91.621
2004-07-14,84.130,88.111,91.595
2004-07-15,84.020,87.974,91.570
2004-07-16,84.280,87.851,91.544
2004-07-19,85.300,87.783,91.529
2004-07-20,86.360,87.743,91.509
2004-07-21,85.300,87.631,91.485
2004-07-22,86.060,87.499,91.462
2004-07-23,84.850,87.324,91.430
2004-07-26,85.090,87.145,91.397
2004-07-27,85.880,87.005,91.363
2004-07-28,85.850,86.849,91.330
2004-07-29,86.770,86.729,91.301
2004-07-30,87.070,86.616,91.270
2004-08-02,86.690,86.504,91.240
2004-08-03,85.710,86.378,91.205
2004-08-04,85.970,86.243,91.188
2004-08-05,85.190,86.056,91.168
2004-08-06,83.480,85.839,91.141
2004-08-09,83.550,85.639,91.114
2004-08-10,84.990,85.515,91.096
2004-08-11,83.690,85.362,91.074
2004-08-12,82.210,85.164,91.043
2004-08-13,83.910,85.044,91.020
2004-08-16,84.020,84.944,90.991
2004-08-17,84.040,84.888,90.964
2004-08-18,85.130,84.881,90.944
2004-08-19,84.890,84.922,90.921
2004-08-20,85.250,84.968,90.899
2004-08-23,84.650,84.986,90.877
2004-08-24,84.710,84.968,90.858
2004-08-25,85.070,84.999,90.836
2004-08-26,84.690,85.022,90.819
2004-08-27,84.940,85.044,90.793
2004-08-30,84.400,85.014,90.769
2004-08-31,84.690,84.958,90.739
2004-09-01,84.220,84.922,90.704
2004-09-02,84.570,84.872,90.676
2004-09-03,84.390,84.857,90.649
2004-09-07,84.970,84.853,90.629
2004-09-08,85.860,84.852,90.611
2004-09-09,86.440,84.872,90.602
2004-09-10,86.760,84.872,90.592
2004-09-13,86.490,84.852,90.576
2004-09-14,86.720,84.853,90.563
2004-09-15,86.370,84.875,90.545
2004-09-16,86.120,84.880,90.523
2004-09-17,85.740,84.899,90.497
2004-09-20,85.700,84.973,90.471
2004-09-21,85.720,85.045,90.448
2004-09-22,84.310,85.022,90.413
2004-09-23,83.880,85.029,90.379
2004-09-24,84.430,85.103,90.345
2004-09-27,84.160,85.111,90.313
2004-09-28,84.480,85.126,90.277
2004-09-29,84.980,85.158,90.240
2004-09-30,85.740,85.178,90.205
2004-10-01,86.720,85.239,90.178
2004-10-04,87.160,85.303,90.144
2004-10-05,87.320,85.392,90.113
2004-10-06,88.040,85.503,90.090
2004-10-07,87.420,85.581,90.061
2004-10-08,86.710,85.648,90.028
2004-10-11,86.630,85.705,89.997
2004-10-12,86.000,85.758,89.966
2004-10-13,84.980,85.768,89.926
2004-10-14,84.780,85.786,89.882
2004-10-15,84.850,85.796,89.843
2004-10-18,85.920,85.847,89.810
2004-10-19,89.370,85.993,89.799
2004-10-20,88.820,86.092,89.778
2004-10-21,88.100,86.147,89.753
2004-10-22,87.390,86.168,89.726
2004-10-25,88.430,86.233,89.703
2004-10-26,89.000,86.309,89.692
2004-10-27,90.000,86.430,89.684
2004-10-28,89.500,86.543,89.683
2004-10-29,89.750,86.676,89.680
2004-11-01,90.110,86.823,89.661
2004-11-02,90.470,86.982,89.636
2004-11-03,91.200,87.211,89.607
2004-11-04,92.380,87.495,89.580
2004-11-05,93.280,87.790,89.559
2004-11-08,93.370,88.097,89.537
2004-11-09,93.370,88.393,89.504
2004-11-10,93.610,88.681,89.478
2004-11-11,94.790,88.982,89.465
2004-11-12,95.320,89.269,89.452
2004-11-15,95.920,89.561,89.435
2004-11-16,94.890,89.813,89.413
2004-11-17,95.460,90.061,89.390
2004-11-18,95.100,90.317,89.365
2004-11-19,94.450,90.575,89.343
2004-11-22,95.110,90.857,89.323
2004-11-23,95.280,91.167,89.305
2004-11-24,95.460,91.516,89.284
2004-11-26,94.720,91.847,89.258
2004-11-29,95.500,92.202,89.239
2004-11-30,94.240,92.480,89.212
2004-12-01,95.880,92.697,89.194
2004-12-02,95.760,92.928,89.181
2004-12-03,97.080,93.227,89.177
2004-12-06,97.670,93.570,89.179
2004-12-07,96.100,93.826,89.180
2004-12-08,96.650,94.081,89.179
2004-12-09,97.510,94.331,89.184
2004-12-10,96.670,94.570,89.183
2004-12-13,96.450,94.793,89.183
2004-12-14,97.310,95.033,89.185
2004-12-15,97.330,95.262,89.187
2004-12-16,97.450,95.470,89.190
2004-12-17,96.200,95.598,89.189
2004-12-20,96.550,95.707,89.190
2004-12-21,97.020,95.828,89.202
2004-12-22,97.610,95.970,89.217
2004-12-23,97.720,96.107,89.241
2004-12-27,97.500,96.197,89.272
2004-12-28,98.300,96.296,89.297
2004-12-29,98.180,96.372,89.329
2004-12-30,98.300,96.485,89.358
2004-12-31,98.580,96.589,89.384
2005-01-03,97.750,96.678,89.408
2005-01-04,96.700,96.753,89.434
2005-01-05,96.500,96.799,89.461
2005-01-06,96.200,96.830,89.486
2005-01-07,95.780,96.840,89.506
2005-01-10,95.680,96.872,89.522
2005-01-11,95.000,96.856,89.533
2005-01-12,95.210,96.888,89.546
2005-01-13,94.450,96.840,89.557
2005-01-14,94.100,96.785,89.568
2005-01-18,94.900,96.712,89.581
2005-01-19,93.100,96.560,89.575
2005-01-20,93.000,96.457,89.569
2005-01-21,92.380,96.314,89.563
2005-01-24,91.790,96.124,89.556
2005-01-25,92.190,95.974,89.551
2005-01-26,91.950,95.824,89.543
2005-01-27,91.980,95.647,89.537
2005-01-28,92.890,95.499,89.533
2005-01-31,93.420,95.364,89.533
2005-02-01,93.860,95.286,89.541
2005-02-02,94.300,95.211,89.553
2005-02-03,93.540,95.095,89.567
2005-02-04,94.510,94.992,89.583
2005-02-07,94.530,94.886,89.602
2005-02-08,94.130,94.773,89.617
2005-02-09,92.700,94.587,89.628
2005-02-10,92.760,94.406,89.636
2005-02-11,93.300,94.239,89.651
2005-02-14,93.570,94.072,89.673
2005-02-15,94.330,93.958,89.704
2005-02-16,94.620,93.889,89.737
2005-02-17,93.750,93.797,89.761
2005-02-18,93.270,93.700,89.782
2005-02-22,92.320,93.584,89.802
2005-02-23,92.100,93.465,89.822
2005-02-24,92.640,93.386,89.850
2005-02-25,92.800,93.306,89.879
2005-02-28,92.580,93.244,89.908
2005-03-01,93.300,93.217,89.938
2005-03-02,92.920,93.151,89.971
2005-03-03,92.410,93.128,90.005
2005-03-04,92.370,93.107,90.037
2005-03-07,91.600,93.081,90.059
2005-03-08,92.130,93.092,90.083
2005-03-09,92.350,93.098,90.109
2005-03-10,92.410,93.113,90.136
2005-03-11,91.510,93.097,90.150
2005-03-14,91.900,93.064,90.167
2005-03-15,91.380,92.996,90.181
2005-03-16,90.650,92.889,90.192
2005-03-17,89.860,92.741,90.200
2005-03-18,89.280,92.599,90.207
2005-03-21,89.510,92.433,90.218
2005-03-22,89.500,92.265,90.227
2005-03-23,90.520,92.145,90.237
2005-03-24,90.700,92.078,90.240
2005-03-28,91.040,92.021,90.245
2005-03-29,90.600,91.931,90.245
2005-03-30,90.680,91.834,90.249
2005-03-31,91.380,91.736,90.253
2005-04-01,90.440,91.597,90.253
2005-04-04,90.320,91.482,90.252
2005-04-05,89.570,91.359,90.250
2005-04-06,89.000,91.248,90.248
2005-04-07,88.440,91.126,90.240
2005-04-08,87.600,90.958,90.224
2005-04-11,86.200,90.738,90.205
2005-04-12,85.750,90.511,90.186
2005-04-13,84.570,90.220,90.165
2005-04-14,83.640,89.910,90.142
2005-04-15,76.700,89.387,90.085
2005-04-18,76.650,88.863,90.030
2005-04-19,75.480,88.325,89.972
2005-04-20,72.010,87.655,89.904
2005-04-21,74.030,87.044,89.847
2005-04-22,74.210,86.437,89.800
2005-04-25,74.610,85.874,89.754
2005-04-26,75.430,85.325,89.710
2005-04-27,77.050,84.847,89.669
2005-04-28,75.910,84.356,89.628
2005-04-29,76.380,83.907,89.590
2005-05-02,76.510,83.481,89.551
2005-05-03,76.470,83.046,89.507
2005-05-04,77.080,82.632,89.461
2005-05-05,75.500,82.132,89.412
2005-05-06,75.260,81.617,89.358
2005-05-09,74.980,81.082,89.308
2005-05-10,73.300,80.505,89.250
2005-05-11,73.280,79.925,89.187
2005-05-12,72.620,79.300,89.120
2005-05-13,73.160,78.724,89.052
2005-05-16,74.340,78.191,88.989
2005-05-17,74.290,77.682,88.927
2005-05-18,76.360,77.260,88.880
2005-05-19,77.160,76.884,88.836
2005-05-20,76.410,76.511,88.792
2005-05-23,76.510,76.188,88.757
2005-05-24,75.810,75.857,88.718
2005-05-25,76.000,75.571,88.673
2005-05-26,77.140,75.355,88.641
2005-05-27,77.100,75.368,88.615
2005-05-31,75.550,75.331,88.573
2005-06-01,76.840,75.377,88.537
2005-06-02,77.350,75.555,88.504
2005-06-03,75.790,75.613,88.457
2005-06-06,75.000,75.640,88.408
2005-06-07,75.040,75.654,88.357
2005-06-08,74.800,75.633,88.308
2005-06-09,74.930,75.562,88.259
2005-06-10,74.770,75.524,88.207
2005-06-13,75.050,75.480,88.159
2005-06-14,74.890,75.426,88.109
2005-06-15,76.300,75.420,88.068
2005-06-16,77.050,75.419,88.030
2005-06-17,76.390,75.449,87.991
2005-06-20,76.550,75.492,87.951
2005-06-21,76.410,75.540,87.911
2005-06-22,77.230,75.671,87.872
2005-06-23,75.410,75.742,87.820
2005-06-24,74.010,75.788,87.758
2005-06-27,73.880,75.812,87.693
2005-06-28,75.300,75.844,87.637
2005-06-29,74.730,75.859,87.577
2005-06-30,74.200,75.787,87.517
2005-07-01,74.670,75.704,87.459
2005-07-05,74.790,75.650,87.405
2005-07-06,75.810,75.626,87.355
2005-07-07,77.380,75.679,87.313
2005-07-08,79.300,75.789,87.288
2005-07-11,78.960,75.849,87.264
2005-07-12,80.040,75.947,87.242
2005-07-13,81.450,76.144,87.228
2005-07-14,82.420,76.330,87.218
2005-07-15,82.380,76.498,87.205
2005-07-18,81.810,76.698,87.185
2005-07-19,83.700,76.988,87.170
2005-07-20,84.600,77.307,87.157
2005-07-21,84.400,77.627,87.143
2005-07-22,84.440,77.944,87.125
2005-07-25,84.200,78.258,87.109
2005-07-26,84.120,78.561,87.096
2005-07-27,83.870,78.860,87.082
2005-07-28,83.800,79.110,87.071
2005-07-29,83.460,79.324,87.063
2005-08-01,83.430,79.558,87.057
2005-08-02,83.310,79.784,87.049
2005-08-03,84.060,80.039,87.040
2005-08-04,83.120,80.235,87.008
2005-08-05,83.360,80.500,86.981
2005-08-08,83.360,80.812,86.957
2005-08-09,83.500,81.132,86.938
2005-08-10,82.020,81.356,86.906
2005-08-11,82.660,81.621,86.874
2005-08-12,82.190,81.887,86.835
2005-08-15,82.500,82.148,86.800
2005-08-16,81.300,82.365,86.758
2005-08-17,81.300,82.548,86.714
2005-08-18,81.150,82.674,86.667
2005-08-19,82.760,82.789,86.625
2005-08-22,82.600,82.910,86.576
2005-08-23,82.030,82.977,86.520
2005-08-24,81.320,82.972,86.460
2005-08-25,81.100,82.928,86.398
2005-08-26,80.380,82.862,86.332
2005-08-29,81.340,82.846,86.265
2005-08-30,80.540,82.741,86.191
2005-08-31,80.620,82.608,86.115
2005-09-01,79.540,82.446,86.038
2005-09-02,79.460,82.280,85.958
2005-09-06,81.020,82.174,85.887
2005-09-07,80.980,82.069,85.820
2005-09-08,80.800,81.967,85.748
2005-09-09,81.440,81.888,85.679
2005-09-12,81.480,81.822,85.609
2005-09-13,80.750,81.733,85.540
2005-09-14,80.480,81.639,85.464
2005-09-15,80.010,81.504,85.393
2005-09-16,80.330,81.411,85.316
2005-09-19,79.430,81.280,85.234
2005-09-20,78.700,81.124,85.142
2005-09-21,77.560,80.926,85.041
2005-09-22,78.210,80.799,84.952
2005-09-23,78.000,80.644,84.859
2005-09-26,77.410,80.485,84.758
2005-09-27,77.990,80.334,84.665
2005-09-28,79.500,80.274,84.580
2005-09-29,80.360,80.243,84.495
2005-09-30,80.220,80.212,84.410
2005-10-03,80.450,80.135,84.325
2005-10-04,80.110,80.052,84.244
2005-10-05,79.820,79.978,84.161
2005-10-06,79.700,79.924,84.074
2005-10-07,80.500,79.904,83.989
2005-10-10,81.250,79.933,83.906
2005-10-11,83.190,79.995,83.835
2005-10-12,82.190,80.050,83.754
2005-10-13,82.200,80.103,83.674
2005-10-14,82.350,80.196,83.594
2005-10-17,82.590,80.301,83.514
2005-10-18,83.480,80.383,83.443
2005-10-19,84.170,80.489,83.380
2005-10-20,83.170,80.568,83.314
2005-10-21,83.330,80.631,83.249
2005-10-24,83.470,80.697,83.188
2005-10-25,83.360,80.784,83.126
2005-10-26,82.890,80.865,83.066
2005-10-27,82.310,80.941,83.001
2005-10-28,81.420,80.978,82.936
2005-10-31,81.880,81.059,82.875
2005-11-01,81.590,81.156,82.808
2005-11-02,81.060,81.272,82.748
2005-11-03,82.870,81.428,82.698
2005-11-04,83.000,81.594,82.651
2005-11-07,83.610,81.801,82.610
2005-11-08,83.150,81.973,82.565
2005-11-09,82.840,82.084,82.519
2005-11-10,83.990,82.205,82.479
2005-11-11,84.550,82.350,82.437
2005-11-14,84.360,82.480,82.392
2005-11-15,85.530,82.661,82.350
2005-11-16,86.540,82.885,82.312
2005-11-17,86.890,83.124,82.278
2005-11-18,87.770,83.367,82.245
2005-11-21,87.290,83.568,82.209
2005-11-22,87.990,83.728,82.178
2005-11-23,88.800,83.948,82.158
2005-11-25,88.800,84.168,82.139
2005-11-28,89.110,84.394,82.118
2005-11-29,89.100,84.611,82.095
2005-11-30,88.900,84.791,82.068
